"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","Manitoba","All","2022","[40,45[",90800,90700,1,-0.110132158590308
"CANSIM","Manitoba","All","2022","[45,50[",84000,84000,1,0
"CANSIM","Manitoba","All","2022","[50,55[",81200,81200,1,0
"CANSIM","Manitoba","All","2022","[55,60[",85400,85400,1,0
"CANSIM","Manitoba","All","2022","[60,65[",85900,85800,1,-0.116414435389988
"CANSIM","Manitoba","All","2022","[65,70[",74400,74400,1,0
"CANSIM","Manitoba","All","2022","[70,75[",59900,59900,1,0
"CANSIM","Manitoba","All","2022","[75,80[",43100,43100,1,0
"CANSIM","Manitoba","All","2022","[80,85[",27300,27300,1,0
"CANSIM","Manitoba","All","2022","[85,90[",17000,16900,1,-0.588235294117647
"CANSIM","Manitoba","All","2022","[90,95[",9000,9000,1,0
"CANSIM","Manitoba","All","2022","[95,100[",2900,2900,1,0
"CANSIM","Manitoba","All","2022","[100,max[",600,600,1,0
"CANSIM","Manitoba","Male","2022","All",704200,521300,1,-25.9727350184607
"CANSIM","Manitoba","Male","2022","[20,25[",51100,51100,0,0
"CANSIM","Manitoba","Male","2022","[25,30[",49600,49600,0,0
"CANSIM","Manitoba","Male","2022","[30,35[",50500,50500,0,0
"CANSIM","Manitoba","Male","2022","[35,40[",49100,49100,0,0
"CANSIM","Manitoba","Male","2022","[40,45[",45200,45200,0,0
"CANSIM","Manitoba","Male","2022","[45,50[",42400,42400,0,0
"CANSIM","Manitoba","Male","2022","[50,55[",40400,40400,0,0
"CANSIM","Manitoba","Male","2022","[55,60[",42300,42300,0,0
"CANSIM","Manitoba","Male","2022","[60,65[",42500,42500,0,0
"CANSIM","Manitoba","Male","2022","[65,70[",36400,36400,0,0
"CANSIM","Manitoba","Male","2022","[70,75[",28700,28700,0,0
"CANSIM","Manitoba","Male","2022","[75,80[",20400,20400,0,0
"CANSIM","Manitoba","Male","2022","[80,85[",12100,12100,0,0
"CANSIM","Manitoba","Male","2022","[85,90[",6800,6800,0,0
"CANSIM","Manitoba","Male","2022","[90,95[",3000,3000,0,0
"CANSIM","Manitoba","Male","2022","[95,100[",700,700,0,0
"CANSIM","Manitoba","Male","2022","[100,max[",100,100,0,0
"CANSIM","Manitoba","Female","2022","All",704900,529700,1,-24.8545893034473
"CANSIM","Manitoba","Female","2022","[20,25[",45700,45700,0,0
"CANSIM","Manitoba","Female","2022","[25,30[",46300,46300,0,0
"CANSIM","Manitoba","Female","2022","[30,35[",48900,48900,0,0
"CANSIM","Manitoba","Female","2022","[35,40[",48600,48600,0,0
"CANSIM","Manitoba","Female","2022","[40,45[",45500,45500,0,0
"CANSIM","Manitoba","Female","2022","[45,50[",41600,41600,0,0
"CANSIM","Manitoba","Female","2022","[50,55[",40800,40800,0,0
"CANSIM","Manitoba","Female","2022","[55,60[",43100,43100,0,0
"CANSIM","Manitoba","Female","2022","[60,65[",43300,43300,0,0
"CANSIM","Manitoba","Female","2022","[65,70[",38000,38000,0,0
"CANSIM","Manitoba","Female","2022","[70,75[",31200,31200,0,0
"CANSIM","Manitoba","Female","2022","[75,80[",22700,22700,0,0
"CANSIM","Manitoba","Female","2022","[80,85[",15200,15200,0,0
"CANSIM","Manitoba","Female","2022","[85,90[",10100,10100,0,0
"CANSIM","Manitoba","Female","2022","[90,95[",6000,6000,0,0
"CANSIM","Manitoba","Female","2022","[95,100[",2200,2200,0,0
"CANSIM","Manitoba","Female","2022","[100,max[",500,500,0,0
"CANSIM","Saskatchewan","All","2022","All",1236400,913100,2,-26.1484956324814
"CANSIM","Saskatchewan","All","2022","[20,25[",73300,73300,1,0
"CANSIM","Saskatchewan","All","2022","[25,30[",80100,80100,1,0
"CANSIM","Saskatchewan","All","2022","[30,35[",90600,90600,1,0
"CANSIM","Saskatchewan","All","2022","[35,40[",92200,92200,1,0
"CANSIM","Saskatchewan","All","2022","[40,45[",83700,83700,1,0
"CANSIM","Saskatchewan","All","2022","[45,50[",72500,72500,1,0
"CANSIM","Saskatchewan","All","2022","[50,55[",67200,67200,1,0
"CANSIM","Saskatchewan","All","2022","[55,60[",73000,73000,1,0
"CANSIM","Saskatchewan","All","2022","[60,65[",75900,75900,1,0
"CANSIM","Saskatchewan","All","2022","[65,70[",67600,67700,1,0.14792899408284
"CANSIM","Saskatchewan","All","2022","[70,75[",50400,50300,1,-0.198412698412698
"CANSIM","Saskatchewan","All","2022","[75,80[",35500,35500,1,0
"CANSIM","Saskatchewan","All","2022","[80,85[",24000,24000,1,0
"CANSIM","Saskatchewan","All","2022","[85,90[",15500,15500,1,0
"CANSIM","Saskatchewan","All","2022","[90,95[",8400,8400,1,0
"CANSIM","Saskatchewan","All","2022","[95,100[",2700,2700,1,0
"CANSIM","Saskatchewan","All","2022","[100,max[",500,500,1,0
"CANSIM","Saskatchewan","Male","2022","All",622700,457900,1,-26.4653926449334
"CANSIM","Saskatchewan","Male","2022","[20,25[",38200,38200,0,0
"CANSIM","Saskatchewan","Male","2022","[25,30[",41700,41700,0,0
"CANSIM","Saskatchewan","Male","2022","[30,35[",46100,46100,0,0
"CANSIM","Saskatchewan","Male","2022","[35,40[",46600,46600,0,0
"CANSIM","Saskatchewan","Male","2022","[40,45[",42900,42900,0,0
"CANSIM","Saskatchewan","Male","2022","[45,50[",36900,36900,0,0
"CANSIM","Saskatchewan","Male","2022","[50,55[",34200,34200,0,0
"CANSIM","Saskatchewan","Male","2022","[55,60[",37000,37000,0,0
"CANSIM","Saskatchewan","Male","2022","[60,65[",38300,38300,0,0
"CANSIM","Saskatchewan","Male","2022","[65,70[",33900,33900,0,0
"CANSIM","Saskatchewan","Male","2022","[70,75[",24800,24800,0,0
"CANSIM","Saskatchewan","Male","2022","[75,80[",16800,16800,0,0
"CANSIM","Saskatchewan","Male","2022","[80,85[",10500,10500,0,0
"CANSIM","Saskatchewan","Male","2022","[85,90[",6200,6200,0,0
"CANSIM","Saskatchewan","Male","2022","[90,95[",2900,2900,0,0
"CANSIM","Saskatchewan","Male","2022","[95,100[",800,800,0,0
"CANSIM","Saskatchewan","Male","2022","[100,max[",100,100,0,0
"CANSIM","Saskatchewan","Female","2022","All",613700,455200,1,-25.8269512791266
"CANSIM","Saskatchewan","Female","2022","[20,25[",35100,35100,0,0
"CANSIM","Saskatchewan","Female","2022","[25,30[",38400,38400,0,0
"CANSIM","Saskatchewan","Female","2022","[30,35[",44500,44500,0,0
"CANSIM","Saskatchewan","Female","2022","[35,40[",45600,45600,0,0
"CANSIM","Saskatchewan","Female","2022","[40,45[",40800,40800,0,0
"CANSIM","Saskatchewan","Female","2022","[45,50[",35600,35600,0,0
"CANSIM","Saskatchewan","Female","2022","[50,55[",33000,33000,0,0
"CANSIM","Saskatchewan","Female","2022","[55,60[",36000,36000,0,0
"CANSIM","Saskatchewan","Female","2022","[60,65[",37600,37600,0,0
"CANSIM","Saskatchewan","Female","2022","[65,70[",33800,33800,0,0
"CANSIM","Saskatchewan","Female","2022","[70,75[",25500,25500,0,0
"CANSIM","Saskatchewan","Female","2022","[75,80[",18700,18700,0,0
"CANSIM","Saskatchewan","Female","2022","[80,85[",13500,13500,0,0
"CANSIM","Saskatchewan","Female","2022","[85,90[",9300,9300,0,0
"CANSIM","Saskatchewan","Female","2022","[90,95[",5500,5500,0,0
"CANSIM","Saskatchewan","Female","2022","[95,100[",1900,1900,0,0
"CANSIM","Saskatchewan","Female","2022","[100,max[",400,400,0,0
"CANSIM","Alberta","All","2022","All",4676900,3537300,2,-24.3665675981954
"CANSIM","Alberta","All","2022","[20,25[",296800,296800,1,0
"CANSIM","Alberta","All","2022","[25,30[",333600,333600,1,0
"CANSIM","Alberta","All","2022","[30,35[",371600,371600,1,0
"CANSIM","Alberta","All","2022","[35,40[",385400,385400,1,0
"CANSIM","Alberta","All","2022","[40,45[",347400,347300,1,-0.0287852619458837
"CANSIM","Alberta","All","2022","[45,50[",302200,302200,1,0
"CANSIM","Alberta","All","2022","[50,55[",278300,278300,1,0
"CANSIM","Alberta","All","2022","[55,60[",276400,276400,1,0
"CANSIM","Alberta","All","2022","[60,65[",274900,274900,1,0
"CANSIM","Alberta","All","2022","[65,70[",231500,231400,1,-0.0431965442764579
"CANSIM","Alberta","All","2022","[70,75[",170400,170400,1,0
"CANSIM","Alberta","All","2022","[75,80[",117600,117600,1,0
"CANSIM","Alberta","All","2022","[80,85[",74100,74100,1,0
"CANSIM","Alberta","All","2022","[85,90[",45900,45900,1,0
"CANSIM","Alberta","All","2022","[90,95[",23500,23400,1,-0.425531914893617
"CANSIM","Alberta","All","2022","[95,100[",6800,6800,1,0
"CANSIM","Alberta","All","2022","[100,max[",1200,1200,1,0
"CANSIM","Alberta","Male","2022","All",2358600,1776000,1,-24.7010938692445
"CANSIM","Alberta","Male","2022","[20,25[",154200,154200,0,0
"CANSIM","Alberta","Male","2022","[25,30[",174300,174300,0,0
"CANSIM","Alberta","Male","2022","[30,35[",191400,191400,0,0
"CANSIM","Alberta","Male","2022","[35,40[",196400,196400,0,0
"CANSIM","Alberta","Male","2022","[40,45[",174800,174800,0,0
"CANSIM","Alberta","Male","2022","[45,50[",152600,152600,0,0
"CANSIM","Alberta","Male","2022","[50,55[",142300,142300,0,0
"CANSIM","Alberta","Male","2022","[55,60[",139800,139800,0,0
"CANSIM","Alberta","Male","2022","[60,65[",137400,137400,0,0
"CANSIM","Alberta","Male","2022","[65,70[",114300,114300,0,0
"CANSIM","Alberta","Male","2022","[70,75[",82100,82100,0,0
"CANSIM","Alberta","Male","2022","[75,80[",54900,54900,0,0
"CANSIM","Alberta","Male","2022","[80,85[",32700,32700,0,0
"CANSIM","Alberta","Male","2022","[85,90[",18700,18700,0,0
"CANSIM","Alberta","Male","2022","[90,95[",8200,8200,0,0
"CANSIM","Alberta","Male","2022","[95,100[",1700,1700,0,0
"CANSIM","Alberta","Male","2022","[100,max[",200,200,0,0
"CANSIM","Alberta","Female","2022","All",2318300,1761300,1,-24.0262261139628
"CANSIM","Alberta","Female","2022","[20,25[",142600,142600,0,0
"CANSIM","Alberta","Female","2022","[25,30[",159300,159300,0,0
"CANSIM","Alberta","Female","2022","[30,35[",180200,180200,0,0
"CANSIM","Alberta","Female","2022","[35,40[",189000,189000,0,0
"CANSIM","Alberta","Female","2022","[40,45[",172500,172500,0,0
"CANSIM","Alberta","Female","2022","[45,50[",149600,149600,0,0
"CANSIM","Alberta","Female","2022","[50,55[",136000,136000,0,0
"CANSIM","Alberta","Female","2022","[55,60[",136600,136600,0,0
"CANSIM","Alberta","Female","2022","[60,65[",137500,137500,0,0
"CANSIM","Alberta","Female","2022","[65,70[",117100,117100,0,0
"CANSIM","Alberta","Female","2022","[70,75[",88300,88300,0,0
"CANSIM","Alberta","Female","2022","[75,80[",62700,62700,0,0
"CANSIM","Alberta","Female","2022","[80,85[",41400,41400,0,0
"CANSIM","Alberta","Female","2022","[85,90[",27200,27200,0,0
"CANSIM","Alberta","Female","2022","[90,95[",15200,15200,0,0
"CANSIM","Alberta","Female","2022","[95,100[",5100,5100,0,0
"CANSIM","Alberta","Female","2022","[100,max[",1000,1000,0,0
"CANSIM","British Columbia","All","2022","All",5235400,4214700,2,-19.4961225503304
"CANSIM","British Columbia","All","2022","[20,25[",333800,333700,1,-0.0299580587177951
"CANSIM","British Columbia","All","2022","[25,30[",342600,342600,1,0
"CANSIM","British Columbia","All","2022","[30,35[",365200,365100,1,-0.0273822562979189
"CANSIM","British Columbia","All","2022","[35,40[",368800,368800,1,0
"CANSIM","British Columbia","All","2022","[40,45[",341900,341800,1,-0.0292483182217023
"CANSIM","British Columbia","All","2022","[45,50[",321200,321200,1,0
"CANSIM","British Columbia","All","2022","[50,55[",343500,343500,1,0
"CANSIM","British Columbia","All","2022","[55,60[",364400,364400,1,0
"CANSIM","British Columbia","All","2022","[60,65[",370400,370300,1,-0.0269978401727862
"CANSIM","British Columbia","All","2022","[65,70[",333700,333700,1,0
"CANSIM","British Columbia","All","2022","[70,75[",279300,279200,1,-0.0358037952022914
"CANSIM","British Columbia","All","2022","[75,80[",199300,199300,1,0
"CANSIM","British Columbia","All","2022","[80,85[",125000,125000,1,0
"CANSIM","British Columbia","All","2022","[85,90[",76000,76000,1,0
"CANSIM","British Columbia","All","2022","[90,95[",37100,37100,1,0
"CANSIM","British Columbia","All","2022","[95,100[",11000,11000,1,0
"CANSIM","British Columbia","All","2022","[100,max[",1900,2000,1,5.26315789473684
"CANSIM","British Columbia","Male","2022","All",2586100,2063400,1,-20.2119020919531
"CANSIM","British Columbia","Male","2022","[20,25[",172200,172200,0,0
"CANSIM","British Columbia","Male","2022","[25,30[",177000,177000,0,0
"CANSIM","British Columbia","Male","2022","[30,35[",185000,185000,0,0
"CANSIM","British Columbia","Male","2022","[35,40[",185500,185500,0,0
"CANSIM","British Columbia","Male","2022","[40,45[",168700,168700,0,0
"CANSIM","British Columbia","Male","2022","[45,50[",156600,156600,0,0
"CANSIM","British Columbia","Male","2022","[50,55[",166300,166300,0,0
"CANSIM","British Columbia","Male","2022","[55,60[",176900,176900,0,0
"CANSIM","British Columbia","Male","2022","[60,65[",179300,179300,0,0
"CANSIM","British Columbia","Male","2022","[65,70[",160400,160400,0,0
"CANSIM","British Columbia","Male","2022","[70,75[",134100,134100,0,0
"CANSIM","British Columbia","Male","2022","[75,80[",94700,94700,0,0
"CANSIM","British Columbia","Male","2022","[80,85[",57400,57400,0,0
"CANSIM","British Columbia","Male","2022","[85,90[",32500,32500,0,0
"CANSIM","British Columbia","Male","2022","[90,95[",13500,13500,0,0
"CANSIM","British Columbia","Male","2022","[95,100[",2900,2900,0,0
"CANSIM","British Columbia","Male","2022","[100,max[",400,400,0,0
"CANSIM","British Columbia","Female","2022","All",2649300,2151300,1,-18.7974181859359
"CANSIM","British Columbia","Female","2022","[20,25[",161500,161500,0,0
"CANSIM","British Columbia","Female","2022","[25,30[",165600,165600,0,0
"CANSIM","British Columbia","Female","2022","[30,35[",180100,180100,0,0
"CANSIM","British Columbia","Female","2022","[35,40[",183300,183300,0,0
"CANSIM","British Columbia","Female","2022","[40,45[",173100,173100,0,0
"CANSIM","British Columbia","Female","2022","[45,50[",164600,164600,0,0
"CANSIM","British Columbia","Female","2022","[50,55[",177200,177200,0,0
"CANSIM","British Columbia","Female","2022","[55,60[",187500,187500,0,0
"CANSIM","British Columbia","Female","2022","[60,65[",191000,191000,0,0
"CANSIM","British Columbia","Female","2022","[65,70[",173300,173300,0,0
"CANSIM","British Columbia","Female","2022","[70,75[",145100,145100,0,0
"CANSIM","British Columbia","Female","2022","[75,80[",104600,104600,0,0
"CANSIM","British Columbia","Female","2022","[80,85[",67600,67600,0,0
"CANSIM","British Columbia","Female","2022","[85,90[",43500,43500,0,0
"CANSIM","British Columbia","Female","2022","[90,95[",23600,23600,0,0
"CANSIM","British Columbia","Female","2022","[95,100[",8100,8100,0,0
"CANSIM","British Columbia","Female","2022","[100,max[",1600,1600,0,0
"CANSIM","All","All","2023","All",39102500,30604900,3,-21.7316028386932
"CANSIM","All","All","2023","[20,25[",2433900,2425400,2,-0.349233740087925
"CANSIM","All","All","2023","[25,30[",2577300,2568200,2,-0.353082683428394
"CANSIM","All","All","2023","[30,35[",2715700,2705600,2,-0.371911477703723
"CANSIM","All","All","2023","[35,40[",2690600,2680800,2,-0.364231026536832
"CANSIM","All","All","2023","[40,45[",2605500,2596500,2,-0.345423143350604
"CANSIM","All","All","2023","[45,50[",2428300,2420600,2,-0.317094263476506
"CANSIM","All","All","2023","[50,55[",2412300,2404400,2,-0.327488289184596
"CANSIM","All","All","2023","[55,60[",2554700,2547000,2,-0.301405253062982
"CANSIM","All","All","2023","[60,65[",2677500,2669900,2,-0.283846872082166
"CANSIM","All","All","2023","[65,70[",2379900,2374000,2,-0.247909576032606
"CANSIM","All","All","2023","[70,75[",1922500,1919100,2,-0.176853055916775
"CANSIM","All","All","2023","[75,80[",1466400,1464300,2,-0.143207855973813
"CANSIM","All","All","2023","[80,85[",921300,920300,2,-0.108542277216976
"CANSIM","All","All","2023","[85,90[",545300,544800,2,-0.0916926462497708
"CANSIM","All","All","2023","[90,95[",270700,270500,2,-0.073882526782416
"CANSIM","All","All","2023","[95,100[",80100,80200,2,0.124843945068664
"CANSIM","All","All","2023","[100,max[",13300,13300,2,0
"CANSIM","All","Male","2023","All",19411300,15065700,2,-22.3869601726829
"CANSIM","All","Male","2023","[20,25[",1258000,1253700,1,-0.34181240063593
"CANSIM","All","Male","2023","[25,30[",1326300,1321600,1,-0.354369298047199
"CANSIM","All","Male","2023","[30,35[",1381600,1376500,1,-0.369137232194557
"CANSIM","All","Male","2023","[35,40[",1354000,1349100,1,-0.361890694239291
"CANSIM","All","Male","2023","[40,45[",1293200,1288700,1,-0.347974017939994
"CANSIM","All","Male","2023","[45,50[",1199300,1195500,1,-0.316851496706412
"CANSIM","All","Male","2023","[50,55[",1195700,1191700,1,-0.334532073262524
"CANSIM","All","Male","2023","[55,60[",1266800,1262800,1,-0.315756236185665
"CANSIM","All","Male","2023","[60,65[",1319600,1315700,1,-0.295544104274022
"CANSIM","All","Male","2023","[65,70[",1156700,1153500,1,-0.276649087922538
"CANSIM","All","Male","2023","[70,75[",918100,916400,1,-0.185165014704281
"CANSIM","All","Male","2023","[75,80[",686200,685200,1,-0.14573010784028
"CANSIM","All","Male","2023","[80,85[",411500,411000,1,-0.121506682867558
"CANSIM","All","Male","2023","[85,90[",224400,224100,1,-0.133689839572192
"CANSIM","All","Male","2023","[90,95[",96000,96000,1,0
"CANSIM","All","Male","2023","[95,100[",21600,21700,1,0.462962962962963
"CANSIM","All","Male","2023","[100,max[",2500,2500,1,0
"CANSIM","All","Female","2023","All",19691300,15539200,2,-21.0859618207025
"CANSIM","All","Female","2023","[20,25[",1175900,1171700,1,-0.357173229016073
"CANSIM","All","Female","2023","[25,30[",1251000,1246600,1,-0.35171862509992
"CANSIM","All","Female","2023","[30,35[",1334000,1329100,1,-0.367316341829085
"CANSIM","All","Female","2023","[35,40[",1336600,1331700,1,-0.366601825527458
"CANSIM","All","Female","2023","[40,45[",1312400,1307800,1,-0.350502895458702
"CANSIM","All","Female","2023","[45,50[",1229000,1225100,1,-0.3173311635476
"CANSIM","All","Female","2023","[50,55[",1216600,1212700,1,-0.320565510438928
"CANSIM","All","Female","2023","[55,60[",1287900,1284200,1,-0.287289385821881
"CANSIM","All","Female","2023","[60,65[",1357900,1354200,1,-0.272479564032698
"CANSIM","All","Female","2023","[65,70[",1223200,1220500,1,-0.220732504905167
"CANSIM","All","Female","2023","[70,75[",1004400,1002700,1,-0.169255276782159
"CANSIM","All","Female","2023","[75,80[",780200,779100,1,-0.140989489874391
"CANSIM","All","Female","2023","[80,85[",509800,509300,1,-0.0980776775205963
"CANSIM","All","Female","2023","[85,90[",321000,320700,1,-0.0934579439252337
"CANSIM","All","Female","2023","[90,95[",174700,174500,1,-0.114481969089868
"CANSIM","All","Female","2023","[95,100[",58500,58500,1,0
"CANSIM","All","Female","2023","[100,max[",10800,10800,1,0
"CANSIM","Newfoundland","All","2023","All",517700,422100,2,-18.4662932200116
"CANSIM","Newfoundland","All","2023","[20,25[",25200,25200,1,0
"CANSIM","Newfoundland","All","2023","[25,30[",25800,25800,1,0
"CANSIM","Newfoundland","All","2023","[30,35[",29800,29800,1,0
"CANSIM","Newfoundland","All","2023","[35,40[",30100,30100,1,0
"CANSIM","Newfoundland","All","2023","[40,45[",31000,31000,1,0
"CANSIM","Newfoundland","All","2023","[45,50[",32700,32700,1,-1.11253174528799e-14
"CANSIM","Newfoundland","All","2023","[50,55[",37000,37000,1,0
"CANSIM","Newfoundland","All","2023","[55,60[",41100,41100,1,0
"CANSIM","Newfoundland","All","2023","[60,65[",42600,42600,1,0
"CANSIM","Newfoundland","All","2023","[65,70[",40300,40300,1,0
"CANSIM","Newfoundland","All","2023","[70,75[",35100,35100,1,0
"CANSIM","Newfoundland","All","2023","[75,80[",25700,25700,1,0
"CANSIM","Newfoundland","All","2023","[80,85[",14300,14300,1,0
"CANSIM","Newfoundland","All","2023","[85,90[",7600,7600,1,0
"CANSIM","Newfoundland","All","2023","[90,95[",3000,3000,1,0
"CANSIM","Newfoundland","All","2023","[95,100[",700,700,1,0
"CANSIM","Newfoundland","All","2023","[100,max[",100,100,1,0
"CANSIM","Newfoundland","Male","2023","All",254600,205600,1,-19.2458758837392
"CANSIM","Newfoundland","Male","2023","[20,25[",12900,12900,0,0
"CANSIM","Newfoundland","Male","2023","[25,30[",13200,13200,0,0
"CANSIM","Newfoundland","Male","2023","[30,35[",15000,15000,0,0
"CANSIM","Newfoundland","Male","2023","[35,40[",14600,14600,0,0
"CANSIM","Newfoundland","Male","2023","[40,45[",14900,14900,0,0
"CANSIM","Newfoundland","Male","2023","[45,50[",15900,15900,0,0
"CANSIM","Newfoundland","Male","2023","[50,55[",18100,18100,0,0
"CANSIM","Newfoundland","Male","2023","[55,60[",20000,20000,0,0
"CANSIM","Newfoundland","Male","2023","[60,65[",20900,20900,0,0
"CANSIM","Newfoundland","Male","2023","[65,70[",19600,19600,0,0
"CANSIM","Newfoundland","Male","2023","[70,75[",17100,17100,0,0
"CANSIM","Newfoundland","Male","2023","[75,80[",12400,12400,0,0
